id,user_id,item_id,timestamp,action,correct,response_text,time_taken
int_2429,user_108,content_9,2025-10-27T16:35:43.357842,complete,0,Partial response,60.88
int_2430,user_108,content_11,2025-10-27T16:35:43.358024,view,1,Student answer text here,174.97
int_2431,user_108,content_11,2025-10-18T16:35:43.358051,complete,1,Student answer text here,281.27
int_2432,user_108,content_26,2025-10-20T16:35:43.358064,attempt,1,Student answer text here,106.87
int_2433,user_108,content_37,2025-10-27T16:35:43.358075,view,1,Student answer text here,136.62
int_2434,user_108,content_57,2025-10-27T16:35:43.358085,complete,0,Partial response,258.54
int_2435,user_108,content_13,2025-10-20T16:35:43.358095,view,0,Partial response,156.62
int_2436,user_108,content_7,2025-10-25T16:35:43.358106,view,0,Partial response,254.94
int_2437,user_108,content_12,2025-10-27T16:35:43.358116,view,0,Partial response,147.71
int_2438,user_108,content_24,2025-10-26T16:35:43.358126,attempt,1,Student answer text here,191.19
int_2439,user_108,content_3,2025-10-25T16:35:43.358143,complete,0,Partial response,115.84
int_2440,user_109,content_10,2025-10-24T16:35:43.358158,view,1,Student answer text here,124.53
int_2441,user_109,content_13,2025-10-22T16:35:43.358169,attempt,0,Partial response,71.34
int_2442,user_109,content_19,2025-10-25T16:35:43.358181,view,0,Partial response,199.35
int_2443,user_109,content_22,2025-10-28T16:35:43.358192,attempt,1,Student answer text here,48.73
int_2444,user_109,content_16,2025-10-20T16:35:43.358204,view,1,Student answer text here,68.71
int_2445,user_109,content_21,2025-10-27T16:35:43.358216,complete,0,Partial response,47.59
int_2446,user_109,content_34,2025-10-19T16:35:43.358228,complete,0,Partial response,75.88
int_2447,user_109,content_60,2025-10-23T16:35:43.358240,view,1,Student answer text here,68.74
int_2448,user_109,content_7,2025-10-28T16:35:43.358252,attempt,0,Partial response,30.92
int_2449,user_109,content_4,2025-10-19T16:35:43.358270,view,1,Student answer text here,261.39
int_2450,user_109,content_49,2025-10-19T16:35:43.358282,complete,0,Partial response,49.96
int_2451,user_109,content_42,2025-10-19T16:35:43.358294,complete,1,Student answer text here,134.23
int_2452,user_109,content_44,2025-10-21T16:35:43.358305,complete,1,Student answer text here,94.17
int_2453,user_109,content_32,2025-10-23T16:35:43.358317,complete,1,Student answer text here,152.85
int_2454,user_109,content_59,2025-10-21T16:35:43.358333,complete,0,Partial response,267.45
int_2455,user_110,content_10,2025-10-18T16:35:43.358346,complete,1,Student answer text here,77.08
int_2456,user_110,content_25,2025-10-26T16:35:43.358357,attempt,1,Student answer text here,229.8
int_2457,user_110,content_28,2025-10-26T16:35:43.358370,view,1,Student answer text here,154.18
int_2458,user_110,content_46,2025-10-22T16:35:43.358386,view,0,Partial response,256.84
int_2459,user_110,content_23,2025-10-22T16:35:43.358398,attempt,0,Partial response,268.58
int_2460,user_110,content_30,2025-10-21T16:35:43.358409,attempt,1,Student answer text here,155.15
int_2461,user_110,content_22,2025-10-18T16:35:43.358420,attempt,1,Student answer text here,65.94
int_2462,user_110,content_34,2025-10-25T16:35:43.358431,view,0,Partial response,222.4
int_2463,user_110,content_37,2025-10-18T16:35:43.358443,complete,0,Partial response,128.12
int_2464,user_110,content_30,2025-10-23T16:35:43.358456,complete,1,Student answer text here,112.86
int_2465,user_110,content_26,2025-10-21T16:35:43.358467,view,0,Partial response,176.56
int_2466,user_110,content_29,2025-10-19T16:35:43.358477,attempt,1,Student answer text here,43.74
int_2467,user_110,content_14,2025-10-20T16:35:43.358493,view,1,Student answer text here,208.11
int_2468,user_110,content_60,2025-10-26T16:35:43.358509,attempt,1,Student answer text here,36.44
int_2469,user_110,content_14,2025-10-19T16:35:43.358521,complete,1,Student answer text here,76.53
int_2470,user_110,content_48,2025-10-18T16:35:43.358533,attempt,0,Partial response,185.27
int_2471,user_110,content_52,2025-10-26T16:35:43.358682,attempt,0,Partial response,115.45
int_2472,user_110,content_16,2025-10-21T16:35:43.358701,attempt,0,Partial response,194.8
int_2473,user_110,content_49,2025-10-18T16:35:43.358712,view,0,Partial response,242.48
int_2474,user_110,content_6,2025-10-28T16:35:43.358723,view,0,Partial response,119.51
int_2475,user_110,content_6,2025-10-23T16:35:43.358754,view,1,Student answer text here,230.77
int_2476,user_110,content_14,2025-10-27T16:35:43.358765,attempt,1,Student answer text here,198.27
int_2477,user_111,content_38,2025-10-21T16:35:43.358780,attempt,1,Student answer text here,219.97
int_2478,user_111,content_19,2025-10-27T16:35:43.358796,complete,1,Student answer text here,73.15
int_2479,user_111,content_57,2025-10-26T16:35:43.358806,attempt,0,Partial response,61.98
int_2480,user_111,content_59,2025-10-26T16:35:43.358816,complete,1,Student answer text here,179.13
int_2481,user_111,content_31,2025-10-25T16:35:43.358825,view,1,Student answer text here,209.24
int_2482,user_111,content_10,2025-10-27T16:35:43.358836,view,1,Student answer text here,66.61
int_2483,user_111,content_25,2025-10-22T16:35:43.358846,attempt,1,Student answer text here,76.02
int_2484,user_111,content_2,2025-10-21T16:35:43.358856,complete,1,Student answer text here,184.42
int_2485,user_111,content_29,2025-10-21T16:35:43.358867,complete,0,Partial response,183.03
int_2486,user_111,content_57,2025-10-27T16:35:43.358879,attempt,1,Student answer text here,48.6
int_2487,user_111,content_9,2025-10-18T16:35:43.358895,attempt,1,Student answer text here,277.53
int_2488,user_111,content_8,2025-10-18T16:35:43.358905,attempt,0,Partial response,108.93
int_2489,user_111,content_51,2025-10-23T16:35:43.358915,complete,0,Partial response,295.56
int_2490,user_111,content_32,2025-10-19T16:35:43.358925,complete,0,Partial response,142.79
int_2491,user_111,content_11,2025-10-24T16:35:43.358935,view,1,Student answer text here,168.62
int_2492,user_111,content_34,2025-10-21T16:35:43.358946,attempt,0,Partial response,274.57
int_2493,user_111,content_4,2025-10-24T16:35:43.358956,attempt,0,Partial response,151.21
int_2494,user_111,content_28,2025-10-28T16:35:43.358967,attempt,1,Student answer text here,232.5
int_2495,user_111,content_49,2025-10-18T16:35:43.369706,view,1,Student answer text here,119.89
int_2496,user_111,content_3,2025-10-19T16:35:43.369783,view,0,Partial response,228.35
int_2497,user_111,content_2,2025-10-22T16:35:43.369809,view,1,Student answer text here,274.22
int_2498,user_111,content_25,2025-10-28T16:35:43.369889,complete,1,Student answer text here,211.41
int_2499,user_111,content_45,2025-10-23T16:35:43.369902,attempt,1,Student answer text here,246.85
int_2500,user_111,content_55,2025-10-22T16:35:43.369913,complete,1,Student answer text here,122.37
int_2501,user_111,content_23,2025-10-20T16:35:43.369922,view,1,Student answer text here,161.98
int_2502,user_112,content_6,2025-10-18T16:35:43.369936,view,1,Student answer text here,247.48
int_2503,user_112,content_59,2025-10-20T16:35:43.369947,view,1,Student answer text here,36.21
int_2504,user_112,content_9,2025-10-25T16:35:43.369958,view,0,Partial response,77.82
int_2505,user_112,content_5,2025-10-19T16:35:43.369967,view,0,Partial response,240.3
int_2506,user_112,content_56,2025-10-28T16:35:43.369976,complete,0,Partial response,33.63
int_2507,user_112,content_52,2025-10-19T16:35:43.369985,view,1,Student answer text here,72.19
int_2508,user_112,content_41,2025-10-18T16:35:43.369994,attempt,1,Student answer text here,242.26
int_2509,user_112,content_7,2025-10-28T16:35:43.370003,complete,0,Partial response,67.45
int_2510,user_112,content_59,2025-10-26T16:35:43.370033,view,0,Partial response,223.93
int_2511,user_112,content_6,2025-10-22T16:35:43.370043,complete,0,Partial response,92.93
int_2512,user_112,content_4,2025-10-22T16:35:43.370053,attempt,0,Partial response,198.87
int_2513,user_112,content_13,2025-10-25T16:35:43.370063,complete,1,Student answer text here,296.74
int_2514,user_112,content_39,2025-10-21T16:35:43.370074,attempt,0,Partial response,227.52
int_2515,user_112,content_38,2025-10-21T16:35:43.370084,view,0,Partial response,167.05
int_2516,user_112,content_6,2025-10-25T16:35:43.370094,attempt,0,Partial response,68.85
int_2517,user_112,content_35,2025-10-27T16:35:43.370109,complete,0,Partial response,235.65
int_2518,user_112,content_13,2025-10-23T16:35:43.370122,view,0,Partial response,73.85
int_2519,user_112,content_41,2025-10-19T16:35:43.370137,attempt,1,Student answer text here,166.8
int_2520,user_112,content_19,2025-10-22T16:35:43.370146,attempt,0,Partial response,252.61
int_2521,user_112,content_48,2025-10-20T16:35:43.370155,view,0,Partial response,206.81
int_2522,user_112,content_44,2025-10-24T16:35:43.370164,view,1,Student answer text here,47.46
int_2523,user_112,content_5,2025-10-23T16:35:43.370173,complete,1,Student answer text here,46.31
int_2524,user_112,content_49,2025-10-27T16:35:43.370183,complete,1,Student answer text here,236.4
int_2525,user_113,content_1,2025-10-23T16:35:43.370195,complete,0,Partial response,238.27
int_2526,user_113,content_59,2025-10-18T16:35:43.370204,complete,1,Student answer text here,213.11
int_2527,user_113,content_5,2025-10-23T16:35:43.370213,attempt,1,Student answer text here,126.69
int_2528,user_113,content_52,2025-10-23T16:35:43.370222,attempt,1,Student answer text here,111.07
int_2529,user_113,content_32,2025-10-20T16:35:43.370232,complete,1,Student answer text here,81.38
int_2530,user_113,content_38,2025-10-28T16:35:43.370241,complete,0,Partial response,125.28
int_2531,user_113,content_30,2025-10-23T16:35:43.370251,attempt,1,Student answer text here,155.18
int_2532,user_113,content_58,2025-10-21T16:35:43.370262,view,1,Student answer text here,68.36
int_2533,user_113,content_49,2025-10-22T16:35:43.370272,view,1,Student answer text here,265.81
int_2534,user_113,content_51,2025-10-22T16:35:43.370281,complete,1,Student answer text here,70.33
int_2535,user_113,content_24,2025-10-22T16:35:43.370290,complete,0,Partial response,274.45
int_2536,user_113,content_10,2025-10-25T16:35:43.370303,view,0,Partial response,34.43
int_2537,user_113,content_31,2025-10-24T16:35:43.370312,attempt,0,Partial response,83.39
int_2538,user_113,content_32,2025-10-26T16:35:43.370322,attempt,1,Student answer text here,254.04
int_2539,user_113,content_55,2025-10-25T16:35:43.370330,view,1,Student answer text here,161.36
int_2540,user_113,content_47,2025-10-22T16:35:43.370339,attempt,1,Student answer text here,285.78
int_2541,user_113,content_11,2025-10-18T16:35:43.370349,view,1,Student answer text here,125.41
int_2542,user_113,content_7,2025-10-23T16:35:43.370359,complete,0,Partial response,158.71
int_2543,user_113,content_19,2025-10-25T16:35:43.370367,complete,0,Partial response,284.7
int_2544,user_113,content_52,2025-10-22T16:35:43.370376,attempt,0,Partial response,33.5
int_2545,user_113,content_20,2025-10-23T16:35:43.370386,complete,0,Partial response,113.87
int_2546,user_113,content_40,2025-10-19T16:35:43.370396,view,1,Student answer text here,191.76
int_2547,user_113,content_34,2025-10-23T16:35:43.370407,complete,1,Student answer text here,130.81
int_2548,user_113,content_45,2025-10-23T16:35:43.370418,complete,0,Partial response,292.02
int_2549,user_113,content_5,2025-10-21T16:35:43.370427,attempt,0,Partial response,142.59
int_2550,user_113,content_14,2025-10-25T16:35:43.370442,attempt,1,Student answer text here,201.15
int_2551,user_113,content_58,2025-10-24T16:35:43.370453,complete,1,Student answer text here,122.0
int_2552,user_113,content_51,2025-10-25T16:35:43.370464,view,1,Student answer text here,290.68
int_2553,user_113,content_51,2025-10-19T16:35:43.370476,complete,0,Partial response,93.99
int_2554,user_114,content_32,2025-10-28T16:35:43.370488,attempt,1,Student answer text here,167.96
int_2555,user_114,content_7,2025-10-26T16:35:43.370497,complete,1,Student answer text here,116.85
int_2556,user_114,content_34,2025-10-21T16:35:43.370510,complete,1,Student answer text here,273.12
int_2557,user_114,content_47,2025-10-27T16:35:43.370520,attempt,1,Student answer text here,135.19
int_2558,user_114,content_13,2025-10-26T16:35:43.370530,attempt,1,Student answer text here,258.9
int_2559,user_114,content_4,2025-10-25T16:35:43.370539,view,1,Student answer text here,200.93
int_2560,user_114,content_21,2025-10-19T16:35:43.370550,attempt,1,Student answer text here,181.71
int_2561,user_114,content_51,2025-10-23T16:35:43.370560,attempt,1,Student answer text here,296.03
int_2562,user_114,content_39,2025-10-18T16:35:43.370572,view,0,Partial response,288.59
int_2563,user_114,content_39,2025-10-24T16:35:43.370581,complete,0,Partial response,46.35
int_2564,user_114,content_57,2025-10-20T16:35:43.370592,complete,0,Partial response,106.26
int_2565,user_114,content_51,2025-10-22T16:35:43.370601,complete,1,Student answer text here,251.02
int_2566,user_114,content_1,2025-10-24T16:35:43.370611,view,1,Student answer text here,68.9
int_2567,user_114,content_2,2025-10-18T16:35:43.370635,complete,0,Partial response,235.84
int_2568,user_114,content_6,2025-10-21T16:35:43.370646,view,1,Student answer text here,150.6
int_2569,user_114,content_25,2025-10-19T16:35:43.370660,attempt,0,Partial response,234.78
int_2570,user_114,content_7,2025-10-21T16:35:43.370670,attempt,1,Student answer text here,83.4
int_2571,user_114,content_39,2025-10-24T16:35:43.370680,view,1,Student answer text here,188.35
int_2572,user_114,content_21,2025-10-27T16:35:43.370688,view,0,Partial response,264.29
int_2573,user_114,content_36,2025-10-23T16:35:43.370698,view,1,Student answer text here,115.12
int_2574,user_114,content_47,2025-10-20T16:35:43.370708,view,1,Student answer text here,199.8
int_2575,user_114,content_42,2025-10-22T16:35:43.370722,view,1,Student answer text here,118.18
int_2576,user_115,content_42,2025-10-23T16:35:43.370754,complete,1,Student answer text here,234.25
int_2577,user_115,content_3,2025-10-26T16:35:43.370766,attempt,0,Partial response,47.25
int_2578,user_115,content_5,2025-10-26T16:35:43.370776,view,0,Partial response,171.15
int_2579,user_115,content_46,2025-10-27T16:35:43.370785,attempt,0,Partial response,292.53
int_2580,user_115,content_22,2025-10-22T16:35:43.370794,attempt,0,Partial response,232.73
int_2581,user_115,content_32,2025-10-20T16:35:43.370804,view,1,Student answer text here,171.66
int_2582,user_115,content_42,2025-10-26T16:35:43.370817,complete,1,Student answer text here,252.17
int_2583,user_115,content_53,2025-10-21T16:35:43.370827,view,0,Partial response,61.12
int_2584,user_115,content_59,2025-10-25T16:35:43.370836,view,1,Student answer text here,45.26
int_2585,user_115,content_44,2025-10-28T16:35:43.370846,complete,0,Partial response,257.58
int_2586,user_115,content_15,2025-10-28T16:35:43.370856,view,1,Student answer text here,89.13
int_2587,user_115,content_15,2025-10-26T16:35:43.370866,complete,0,Partial response,116.25
int_2588,user_115,content_25,2025-10-28T16:35:43.370877,complete,1,Student answer text here,236.69
int_2589,user_115,content_32,2025-10-18T16:35:43.370887,complete,0,Partial response,218.22
int_2590,user_115,content_36,2025-10-28T16:35:43.370898,view,0,Partial response,189.21
int_2591,user_115,content_14,2025-10-19T16:35:43.370908,attempt,0,Partial response,31.93
int_2592,user_116,content_38,2025-10-20T16:35:43.370921,view,1,Student answer text here,137.24
int_2593,user_116,content_10,2025-10-18T16:35:43.370933,complete,0,Partial response,198.15
int_2594,user_116,content_18,2025-10-20T16:35:43.370947,attempt,1,Student answer text here,73.16
int_2595,user_116,content_13,2025-10-23T16:35:43.370959,view,1,Student answer text here,118.31
int_2596,user_116,content_17,2025-10-27T16:35:43.370970,complete,1,Student answer text here,107.05
