user_id,rec_list,chosen_item,rationale,timestamp
user_125,"[""content_51"", ""content_60"", ""content_28""]",content_60,Based on 10th and goal Chemical Engineer.,2025-10-28T16:51:11.849074
user_125,"[""content_8"", ""content_41"", ""content_45""]",content_45,Based on 10th and goal Chemical Engineer.,2025-10-28T16:51:11.849106
user_125,"[""content_24"", ""content_32"", ""content_36""]",content_24,Based on 10th and goal Chemical Engineer.,2025-10-28T16:51:11.849124
user_125,"[""content_39"", ""content_49"", ""content_30""]",content_30,Based on 10th and goal Chemical Engineer.,2025-10-28T16:51:11.849138
user_125,"[""content_16"", ""content_2"", ""content_9""]",content_9,Based on 10th and goal Chemical Engineer.,2025-10-28T16:51:11.849180
user_126,"[""content_55"", ""content_5"", ""content_2""]",content_5,Based on 10th and goal Cybersecurity Analyst.,2025-10-28T16:51:11.849200
user_126,"[""content_7"", ""content_40"", ""content_19""]",content_19,Based on 10th and goal Cybersecurity Analyst.,2025-10-28T16:51:11.849213
user_126,"[""content_22"", ""content_16"", ""content_20""]",content_22,Based on 10th and goal Cybersecurity Analyst.,2025-10-28T16:51:11.849266
user_126,"[""content_40"", ""content_22"", ""content_56""]",content_40,Based on 10th and goal Cybersecurity Analyst.,2025-10-28T16:51:11.849283
user_126,"[""content_51"", ""content_49"", ""content_33""]",content_51,Based on 10th and goal Cybersecurity Analyst.,2025-10-28T16:51:11.849307
user_127,"[""content_17"", ""content_19"", ""content_31""]",content_31,Based on 10th and goal Mechanical Engineer.,2025-10-28T16:51:11.849328
user_127,"[""content_27"", ""content_52"", ""content_30""]",content_52,Based on 10th and goal Mechanical Engineer.,2025-10-28T16:51:11.849344
user_127,"[""content_47"", ""content_57"", ""content_41""]",content_47,Based on 10th and goal Mechanical Engineer.,2025-10-28T16:51:11.849360
user_127,"[""content_36"", ""content_3"", ""content_12""]",content_36,Based on 10th and goal Mechanical Engineer.,2025-10-28T16:51:11.849375
user_127,"[""content_42"", ""content_33"", ""content_44""]",content_44,Based on 10th and goal Mechanical Engineer.,2025-10-28T16:51:11.849389
user_127,"[""content_60"", ""content_40"", ""content_15""]",content_60,Based on 10th and goal Mechanical Engineer.,2025-10-28T16:51:11.849403
user_127,"[""content_25"", ""content_15"", ""content_49""]",content_15,Based on 10th and goal Mechanical Engineer.,2025-10-28T16:51:11.849417
user_127,"[""content_32"", ""content_59"", ""content_36""]",content_36,Based on 10th and goal Mechanical Engineer.,2025-10-28T16:51:11.849433
user_127,"[""content_46"", ""content_2"", ""content_44""]",content_46,Based on 10th and goal Mechanical Engineer.,2025-10-28T16:51:11.849448
user_127,"[""content_30"", ""content_36"", ""content_38""]",content_30,Based on 10th and goal Mechanical Engineer.,2025-10-28T16:51:11.849459
user_128,"[""content_10"", ""content_7"", ""content_15""]",content_15,Based on College and goal Cybersecurity Analyst.,2025-10-28T16:51:11.849471
user_128,"[""content_40"", ""content_47"", ""content_58""]",content_58,Based on College and goal Cybersecurity Analyst.,2025-10-28T16:51:11.849481
user_128,"[""content_29"", ""content_17"", ""content_60""]",content_29,Based on College and goal Cybersecurity Analyst.,2025-10-28T16:51:11.849490
user_128,"[""content_53"", ""content_47"", ""content_26""]",content_26,Based on College and goal Cybersecurity Analyst.,2025-10-28T16:51:11.849500
user_128,"[""content_37"", ""content_1"", ""content_21""]",content_1,Based on College and goal Cybersecurity Analyst.,2025-10-28T16:51:11.849509
user_128,"[""content_36"", ""content_21"", ""content_23""]",content_21,Based on College and goal Cybersecurity Analyst.,2025-10-28T16:51:11.849519
user_128,"[""content_51"", ""content_24"", ""content_38""]",content_38,Based on College and goal Cybersecurity Analyst.,2025-10-28T16:51:11.849531
user_128,"[""content_20"", ""content_45"", ""content_50""]",content_20,Based on College and goal Cybersecurity Analyst.,2025-10-28T16:51:11.849541
user_128,"[""content_35"", ""content_49"", ""content_18""]",content_35,Based on College and goal Cybersecurity Analyst.,2025-10-28T16:51:11.849550
user_128,"[""content_37"", ""content_58"", ""content_48""]",content_37,Based on College and goal Cybersecurity Analyst.,2025-10-28T16:51:11.849559
user_129,"[""content_39"", ""content_28"", ""content_37""]",content_37,Based on College and goal Doctor.,2025-10-28T16:51:11.849573
user_129,"[""content_4"", ""content_45"", ""content_20""]",content_45,Based on College and goal Doctor.,2025-10-28T16:51:11.849583
user_129,"[""content_58"", ""content_10"", ""content_34""]",content_34,Based on College and goal Doctor.,2025-10-28T16:51:11.849593
user_129,"[""content_52"", ""content_35"", ""content_28""]",content_52,Based on College and goal Doctor.,2025-10-28T16:51:11.849602
user_129,"[""content_25"", ""content_5"", ""content_47""]",content_25,Based on College and goal Doctor.,2025-10-28T16:51:11.849611
user_129,"[""content_25"", ""content_22"", ""content_27""]",content_22,Based on College and goal Doctor.,2025-10-28T16:51:11.849620
user_129,"[""content_16"", ""content_15"", ""content_29""]",content_15,Based on College and goal Doctor.,2025-10-28T16:51:11.849630
user_129,"[""content_24"", ""content_29"", ""content_58""]",content_24,Based on College and goal Doctor.,2025-10-28T16:51:11.849639
user_130,"[""content_26"", ""content_21"", ""content_10""]",content_21,Based on College and goal Data Scientist.,2025-10-28T16:51:11.849649
user_130,"[""content_27"", ""content_6"", ""content_60""]",content_27,Based on College and goal Data Scientist.,2025-10-28T16:51:11.849661
user_130,"[""content_27"", ""content_43"", ""content_36""]",content_27,Based on College and goal Data Scientist.,2025-10-28T16:51:11.849679
user_130,"[""content_20"", ""content_38"", ""content_58""]",content_58,Based on College and goal Data Scientist.,2025-10-28T16:51:11.849689
user_130,"[""content_4"", ""content_9"", ""content_23""]",content_4,Based on College and goal Data Scientist.,2025-10-28T16:51:11.849701
user_131,"[""content_2"", ""content_33"", ""content_18""]",content_2,Based on 11th and goal Entrepreneur.,2025-10-28T16:51:11.849711
user_131,"[""content_31"", ""content_47"", ""content_26""]",content_26,Based on 11th and goal Entrepreneur.,2025-10-28T16:51:11.849721
user_131,"[""content_40"", ""content_11"", ""content_41""]",content_41,Based on 11th and goal Entrepreneur.,2025-10-28T16:51:11.849730
user_131,"[""content_55"", ""content_26"", ""content_19""]",content_26,Based on 11th and goal Entrepreneur.,2025-10-28T16:51:11.849762
user_131,"[""content_20"", ""content_30"", ""content_50""]",content_30,Based on 11th and goal Entrepreneur.,2025-10-28T16:51:11.849778
user_131,"[""content_56"", ""content_59"", ""content_12""]",content_59,Based on 11th and goal Entrepreneur.,2025-10-28T16:51:11.849791
user_131,"[""content_52"", ""content_57"", ""content_1""]",content_1,Based on 11th and goal Entrepreneur.,2025-10-28T16:51:11.849801
user_131,"[""content_19"", ""content_44"", ""content_12""]",content_19,Based on 11th and goal Entrepreneur.,2025-10-28T16:51:11.849815
user_131,"[""content_48"", ""content_10"", ""content_58""]",content_10,Based on 11th and goal Entrepreneur.,2025-10-28T16:51:11.849825
user_131,"[""content_12"", ""content_14"", ""content_20""]",content_20,Based on 11th and goal Entrepreneur.,2025-10-28T16:51:11.849834
user_132,"[""content_50"", ""content_3"", ""content_18""]",content_50,Based on 12th and goal Data Scientist.,2025-10-28T16:51:11.849844
user_132,"[""content_30"", ""content_46"", ""content_9""]",content_46,Based on 12th and goal Data Scientist.,2025-10-28T16:51:11.849854
user_132,"[""content_8"", ""content_47"", ""content_22""]",content_47,Based on 12th and goal Data Scientist.,2025-10-28T16:51:11.849863
user_132,"[""content_16"", ""content_56"", ""content_26""]",content_26,Based on 12th and goal Data Scientist.,2025-10-28T16:51:11.849872
user_132,"[""content_7"", ""content_21"", ""content_35""]",content_21,Based on 12th and goal Data Scientist.,2025-10-28T16:51:11.849881
user_133,"[""content_30"", ""content_19"", ""content_55""]",content_55,Based on 12th and goal Researcher.,2025-10-28T16:51:11.849898
user_133,"[""content_60"", ""content_2"", ""content_25""]",content_60,Based on 12th and goal Researcher.,2025-10-28T16:51:11.849908
user_133,"[""content_54"", ""content_32"", ""content_37""]",content_32,Based on 12th and goal Researcher.,2025-10-28T16:51:11.849917
user_133,"[""content_1"", ""content_11"", ""content_18""]",content_1,Based on 12th and goal Researcher.,2025-10-28T16:51:11.849927
user_133,"[""content_24"", ""content_29"", ""content_4""]",content_24,Based on 12th and goal Researcher.,2025-10-28T16:51:11.849937
user_133,"[""content_49"", ""content_14"", ""content_15""]",content_15,Based on 12th and goal Researcher.,2025-10-28T16:51:11.849946
user_133,"[""content_10"", ""content_40"", ""content_51""]",content_40,Based on 12th and goal Researcher.,2025-10-28T16:51:11.849956
user_134,"[""content_39"", ""content_19"", ""content_23""]",content_39,Based on 10th and goal Civil Engineer.,2025-10-28T16:51:11.849966
user_134,"[""content_60"", ""content_15"", ""content_55""]",content_60,Based on 10th and goal Civil Engineer.,2025-10-28T16:51:11.849982
user_134,"[""content_21"", ""content_41"", ""content_35""]",content_21,Based on 10th and goal Civil Engineer.,2025-10-28T16:51:11.849994
user_134,"[""content_34"", ""content_25"", ""content_15""]",content_34,Based on 10th and goal Civil Engineer.,2025-10-28T16:51:11.850004
user_134,"[""content_18"", ""content_2"", ""content_59""]",content_18,Based on 10th and goal Civil Engineer.,2025-10-28T16:51:11.850013
user_134,"[""content_39"", ""content_28"", ""content_26""]",content_39,Based on 10th and goal Civil Engineer.,2025-10-28T16:51:11.850022
user_134,"[""content_58"", ""content_57"", ""content_45""]",content_45,Based on 10th and goal Civil Engineer.,2025-10-28T16:51:11.850032
user_134,"[""content_39"", ""content_6"", ""content_29""]",content_39,Based on 10th and goal Civil Engineer.,2025-10-28T16:51:11.850041
user_134,"[""content_7"", ""content_32"", ""content_19""]",content_7,Based on 10th and goal Civil Engineer.,2025-10-28T16:51:11.850052
user_134,"[""content_39"", ""content_9"", ""content_54""]",content_39,Based on 10th and goal Civil Engineer.,2025-10-28T16:51:11.850061
user_135,"[""content_20"", ""content_6"", ""content_27""]",content_6,Based on 12th and goal Software Engineer.,2025-10-28T16:51:11.850072
user_135,"[""content_35"", ""content_60"", ""content_50""]",content_35,Based on 12th and goal Software Engineer.,2025-10-28T16:51:11.850081
user_135,"[""content_58"", ""content_8"", ""content_23""]",content_23,Based on 12th and goal Software Engineer.,2025-10-28T16:51:11.850091
user_135,"[""content_16"", ""content_38"", ""content_12""]",content_38,Based on 12th and goal Software Engineer.,2025-10-28T16:51:11.850100
user_135,"[""content_25"", ""content_39"", ""content_14""]",content_39,Based on 12th and goal Software Engineer.,2025-10-28T16:51:11.850109
user_136,"[""content_26"", ""content_15"", ""content_9""]",content_15,Based on 11th and goal Entrepreneur.,2025-10-28T16:51:11.850120
user_136,"[""content_49"", ""content_3"", ""content_14""]",content_49,Based on 11th and goal Entrepreneur.,2025-10-28T16:51:11.850129
user_136,"[""content_54"", ""content_15"", ""content_38""]",content_54,Based on 11th and goal Entrepreneur.,2025-10-28T16:51:11.850138
user_136,"[""content_33"", ""content_3"", ""content_20""]",content_20,Based on 11th and goal Entrepreneur.,2025-10-28T16:51:11.850148
user_136,"[""content_50"", ""content_53"", ""content_23""]",content_50,Based on 11th and goal Entrepreneur.,2025-10-28T16:51:11.850157
user_137,"[""content_10"", ""content_3"", ""content_27""]",content_10,Based on College and goal Cybersecurity Analyst.,2025-10-28T16:51:11.850167
user_137,"[""content_43"", ""content_38"", ""content_4""]",content_43,Based on College and goal Cybersecurity Analyst.,2025-10-28T16:51:11.850176
user_137,"[""content_37"", ""content_16"", ""content_42""]",content_37,Based on College and goal Cybersecurity Analyst.,2025-10-28T16:51:11.850185
user_137,"[""content_14"", ""content_24"", ""content_40""]",content_14,Based on College and goal Cybersecurity Analyst.,2025-10-28T16:51:11.850195
user_137,"[""content_32"", ""content_39"", ""content_6""]",content_6,Based on College and goal Cybersecurity Analyst.,2025-10-28T16:51:11.850206
user_137,"[""content_4"", ""content_1"", ""content_42""]",content_4,Based on College and goal Cybersecurity Analyst.,2025-10-28T16:51:11.850216
user_138,"[""content_46"", ""content_38"", ""content_42""]",content_38,Based on 11th and goal Software Engineer.,2025-10-28T16:51:11.850226
user_138,"[""content_28"", ""content_7"", ""content_25""]",content_28,Based on 11th and goal Software Engineer.,2025-10-28T16:51:11.850235
user_138,"[""content_12"", ""content_54"", ""content_22""]",content_54,Based on 11th and goal Software Engineer.,2025-10-28T16:51:11.850245
user_138,"[""content_46"", ""content_44"", ""content_18""]",content_18,Based on 11th and goal Software Engineer.,2025-10-28T16:51:11.850254
user_138,"[""content_32"", ""content_5"", ""content_33""]",content_33,Based on 11th and goal Software Engineer.,2025-10-28T16:51:11.850265
user_138,"[""content_24"", ""content_23"", ""content_39""]",content_23,Based on 11th and goal Software Engineer.,2025-10-28T16:51:11.850275
user_139,"[""content_47"", ""content_29"", ""content_38""]",content_38,Based on College and goal Data Scientist.,2025-10-28T16:51:11.850285
user_139,"[""content_52"", ""content_58"", ""content_10""]",content_52,Based on College and goal Data Scientist.,2025-10-28T16:51:11.850294
user_139,"[""content_1"", ""content_19"", ""content_51""]",content_19,Based on College and goal Data Scientist.,2025-10-28T16:51:11.850303
user_139,"[""content_47"", ""content_52"", ""content_14""]",content_47,Based on College and goal Data Scientist.,2025-10-28T16:51:11.850312
user_139,"[""content_48"", ""content_15"", ""content_6""]",content_15,Based on College and goal Data Scientist.,2025-10-28T16:51:11.850321
user_140,"[""content_41"", ""content_30"", ""content_59""]",content_59,Based on College and goal Chemical Engineer.,2025-10-28T16:51:11.850332
user_140,"[""content_50"", ""content_5"", ""content_19""]",content_5,Based on College and goal Chemical Engineer.,2025-10-28T16:51:11.850343
user_140,"[""content_25"", ""content_19"", ""content_29""]",content_29,Based on College and goal Chemical Engineer.,2025-10-28T16:51:11.850353
user_140,"[""content_19"", ""content_54"", ""content_16""]",content_54,Based on College and goal Chemical Engineer.,2025-10-28T16:51:11.850362
user_140,"[""content_1"", ""content_51"", ""content_48""]",content_1,Based on College and goal Chemical Engineer.,2025-10-28T16:51:11.850372
user_140,"[""content_40"", ""content_19"", ""content_49""]",content_19,Based on College and goal Chemical Engineer.,2025-10-28T16:51:11.850381
user_140,"[""content_13"", ""content_44"", ""content_40""]",content_40,Based on College and goal Chemical Engineer.,2025-10-28T16:51:11.850390
user_140,"[""content_59"", ""content_7"", ""content_6""]",content_6,Based on College and goal Chemical Engineer.,2025-10-28T16:51:11.850400
user_140,"[""content_29"", ""content_32"", ""content_28""]",content_32,Based on College and goal Chemical Engineer.,2025-10-28T16:51:11.850409
